run_id,window_id,bar_offset,equity
BTC_1d_ema_crossover,1,5,964.5193651314853
BTC_1d_ema_crossover,1,6,964.5193651314853
BTC_1d_ema_crossover,1,7,964.5193651314853
BTC_1d_ema_crossover,1,8,964.5193651314853
BTC_1d_ema_crossover,1,9,964.5193651314853
BTC_1d_ema_crossover,1,10,964.5193651314853
BTC_1d_ema_crossover,1,11,964.5193651314853
BTC_1d_ema_crossover,1,12,964.5193651314853
BTC_1d_ema_crossover,1,13,964.5193651314853
BTC_1d_ema_crossover,1,14,964.5193651314853
BTC_1d_ema_crossover,1,15,964.5193651314853
BTC_1d_ema_crossover,1,16,964.5193651314853
BTC_1d_ema_crossover,1,17,964.5193651314853
